symbol,timeframe,trade_id,signal_time,direction,pattern_group,entry1_price,entry1_filled,entry2_price,entry2_filled,exit_price,exit_time,exit_reason,pnl_pct,tp_price,sl_price
BTCUSDT,30m,0,2025-10-16 21:30:00,Long,G3,107626.5,False,108059.3,True,108700.0,2025-10-17 00:30:00,TP,0.29645759319188497,108700.0,107350.0
BTCUSDT,30m,1,2025-11-04 11:30:00,Long,G1,103700.2,True,104254.7,True,103550.0,2025-11-04 13:00:00,SL,-0.41109875266223306,104946.3,103550.0
BTCUSDT,1h,0,2025-10-15 04:00:00,Short,G1,113557.9,False,111978.7,True,111615.1,2025-10-15 11:00:00,TP,0.16235230450076277,111615.1,113576.1
BTCUSDT,15m,0,2025-10-27 23:45:00,Long,G3,114077.7,True,114093.4,True,113792.4,2025-10-28 00:45:00,SL,-0.2569562928872186,114602.6,113792.4
BTCUSDT,15m,1,2025-11-05 14:15:00,Short,G3,102719.7,True,102594.7,True,102237.6,2025-11-05 14:30:00,TP,0.408738987620928,102237.6,103207.0
BTCUSDT,25m,0,2025-11-04 22:15:00,Long,G1,99482.6,False,100871.9,True,101674.6,2025-11-04 23:30:00,TP,0.39788087663661126,101674.6,98888.8
BTCUSDT,45m,0,2025-11-03 12:00:00,Long,G1,106925.7,False,107737.4,True,108088.8,2025-11-03 13:30:00,TP,0.1630817153560457,108088.8,106618.7
ETHUSDT,1h,0,2025-10-03 06:00:00,Short,G3,4485.31,False,4474.7,True,4453.46,2025-10-03 07:00:00,TP,0.23733434643663018,4453.46,4559.0
ETHUSDT,1h,1,2025-10-09 22:00:00,Long,G2,4323.0,False,4355.88,True,4355.14,2025-10-09 23:00:00,TP,-0.008494265223098223,4355.14,4262.55
ETHUSDT,15m,0,2025-10-27 10:30:00,Long,G1,4153.0,True,4169.9,True,4152.81,2025-10-27 11:15:00,SL,-0.20761994016507268,4181.95,4152.81
ETHUSDT,15m,1,2025-11-05 06:00:00,Short,G1,3347.75,False,3324.07,True,3303.8,2025-11-05 07:15:00,TP,0.30489730962344325,3303.8,3353.8
ETHUSDT,15m,2,2025-11-05 14:30:00,Short,G2,3348.0,True,3339.0,True,3331.35,2025-11-05 14:45:00,TP,0.36339165545087754,3331.35,3375.0
BNBUSDT,15m,0,2025-11-01 05:15:00,Short,G1,1090.8,False,1088.16,True,1087.53,2025-11-01 05:30:00,TP,0.028947948831059268,1087.53,1090.92
BNBUSDT,15m,1,2025-11-05 14:30:00,Short,G1,955.74,True,954.29,True,962.09,2025-11-05 15:30:00,SL,-0.7408260603236646,950.33,962.09
币安人生USDT,15m,0,2025-11-01 16:00:00,Long,G2,0.21501,False,0.21652,True,0.22088,2025-11-01 16:30:00,TP,1.0068353962682437,0.22088,0.21129
BBUSDT,30m,0,2025-10-23 20:30:00,Short,G1,0.12442,False,0.12261,True,0.12134,2025-10-23 21:30:00,TP,0.5179022918195879,0.12134,0.12622
BBUSDT,30m,1,2025-10-31 06:30:00,Short,G2,0.10569,True,0.10554,True,0.10485,2025-10-31 11:30:00,TP,0.7243289305496395,0.10485,0.10689
BBUSDT,30m,2,2025-11-01 22:00:00,Short,G1,0.11179,False,0.10826,True,0.10599,2025-11-02 13:00:00,TP,1.048401995196746,0.10599,0.11277
BBUSDT,15m,0,2025-11-03 07:30:00,Long,G3,0.09461,False,0.09587,True,0.09718,2025-11-03 09:00:00,TP,0.6832168561593854,0.09718,0.09321
TRBUSDT,1h,0,2025-10-20 16:00:00,Short,G1,26.04,True,25.948,True,25.566,2025-10-21 03:00:00,TP,1.6465338154958868,25.566,26.589
TRBUSDT,25m,0,2025-11-02 04:25:00,Long,G1,27.074,False,27.212,True,27.321,2025-11-02 04:50:00,TP,0.20027928854917273,27.321,26.864
POLYXUSDT,1h,0,2025-10-31 17:00:00,Short,G1,0.08101,True,0.07978,True,0.08123,2025-10-31 19:00:00,SL,-1.0386218048386124,0.07928,0.08123
POLYXUSDT,45m,0,2025-11-02 21:45:00,Long,G1,0.07995,False,0.08083,True,0.08141,2025-11-02 22:30:00,TP,0.35877768155387674,0.08141,0.07964
DUSKUSDT,30m,0,2025-10-18 17:30:00,Long,G2,0.04672,False,0.04765,True,0.04738,2025-10-18 18:00:00,TP,-0.2833158447009438,0.04738,0.04663
DUSKUSDT,15m,0,2025-10-27 18:30:00,Short,G1,0.04969,False,0.04916,True,0.04909,2025-10-27 18:45:00,TP,0.07119609438568004,0.04909,0.04978
COMPUSDT,1h,0,2025-10-19 07:00:00,Short,G1,37.05,True,36.09,True,37.28,2025-10-19 19:00:00,SL,-1.9414820891441094,35.15,37.28
COMPUSDT,15m,0,2025-11-03 19:15:00,Short,G1,33.27,False,32.9,True,32.64,2025-11-03 20:00:00,TP,0.3951367781154985,32.64,33.31
BMTUSDT,30m,0,2025-10-27 03:00:00,Short,G1,0.04326,True,0.04296,True,0.04265,2025-10-27 06:00:00,TP,1.0670378102528304,0.04265,0.04338
BMTUSDT,1h,0,2025-10-16 00:00:00,Long,G3,0.0415,True,0.04179,True,0.04094,2025-10-16 09:00:00,SL,-1.6928802977548427,0.04324,0.04094
MEUSDT,30m,0,2025-11-01 15:00:00,Short,G1,0.4625,False,0.4546,True,0.4503,2025-11-02 05:30:00,TP,0.47294324681038563,0.4503,0.4645
MEUSDT,1h,0,2025-11-01 15:00:00,Short,G1,0.4625,False,0.4546,True,0.4503,2025-11-02 05:00:00,TP,0.47294324681038563,0.4503,0.4645
STXUSDT,15m,0,2025-11-01 06:30:00,Long,G1,0.4153,True,0.4164,True,0.4177,2025-11-02 14:45:00,TP,0.44487194902008376,0.4177,0.4146
RVNUSDT,15m,0,2025-11-02 15:30:00,Long,G1,0.00959,True,0.00964,True,0.00953,2025-11-02 16:15:00,SL,-0.8840353614144387,0.0097,0.00953
RVNUSDT,25m,0,2025-11-04 11:50:00,Short,G2,0.00904,True,0.00901,True,0.00896,2025-11-04 14:20:00,TP,0.7202216066482086,0.00896,0.00917
CELOUSDT,1h,0,2025-10-14 00:00:00,Short,G3,0.335,False,0.331,True,0.319,2025-10-14 03:00:00,TP,1.8126888217522674,0.319,0.344
FETUSDT,15m,0,2025-10-31 23:45:00,Long,G2,0.233,False,0.237,True,0.2366,2025-11-01 00:00:00,TP,-0.08438818565400501,0.2366,0.2312
VELVETUSDT,30m,0,2025-10-20 09:00:00,Short,G1,0.21422,True,0.21261,True,0.2063,2025-10-20 14:00:00,TP,3.3338799990628507,0.2063,0.22806
POWRUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.0865,False,0.0911,True,0.092,2025-11-05 00:20:00,TP,0.4939626783754106,0.092,0.0861
ALTUSDT,30m,0,2025-10-23 12:00:00,Short,G1,0.01888,False,0.01868,True,0.01865,2025-10-23 12:30:00,TP,0.08029978586723442,0.01865,0.01894
ALTUSDT,1h,0,2025-10-04 02:00:00,Short,G3,0.03056,True,0.02996,True,0.02955,2025-10-04 10:00:00,TP,2.346331791143431,0.02955,0.03088
ALTUSDT,1h,1,2025-10-08 02:00:00,Long,G3,0.02789,True,0.02805,True,0.02762,2025-10-08 03:00:00,SL,-1.2513407222023705,0.02838,0.02762
ALTUSDT,1h,2,2025-10-23 12:00:00,Short,G1,0.01888,True,0.01868,True,0.01865,2025-10-23 13:00:00,TP,0.692225772097967,0.01865,0.01894
TURBOUSDT,30m,0,2025-10-18 17:30:00,Long,G3,0.0024795,False,0.0024963,True,0.0025109,2025-10-18 18:00:00,TP,0.2924328005448069,0.0025109,0.0024533
TURBOUSDT,30m,1,2025-10-18 18:00:00,Long,G3,0.0024795,False,0.0025091,True,0.0025109,2025-10-18 20:30:00,TP,0.0358694352556724,0.0025109,0.0024533
TURBOUSDT,30m,2,2025-10-24 10:00:00,Short,G2,0.0024036,True,0.0023838,True,0.002385,2025-10-24 12:30:00,TP,0.3634540669256955,0.002385,0.0024142
TURBOUSDT,30m,3,2025-10-31 07:00:00,Short,G2,0.0022041,False,0.0021924,True,0.0021856,2025-10-31 07:30:00,TP,0.155081189563947,0.0021856,0.0022252
MUSDT,30m,0,2025-10-25 01:00:00,Short,G3,2.263,True,2.2496,True,2.2273,2025-10-25 03:30:00,TP,1.2852900766741975,2.2273,2.3099
MUSDT,1h,0,2025-10-27 14:00:00,Long,G3,2.0654,True,2.0989,True,2.1271,2025-10-27 16:00:00,TP,2.1588262132891503,2.1271,2.0143
CLOUSDT,30m,0,2025-10-25 05:00:00,Short,G2,0.2955,False,0.2869,True,0.2872,2025-10-25 06:30:00,TP,-0.05228302544440964,0.2872,0.2973
CLOUSDT,25m,0,2025-11-05 02:25:00,Long,G2,0.278,False,0.2944,True,0.2882,2025-11-05 02:50:00,TP,-1.0529891304347798,0.2882,0.2625
LSKUSDT,1h,0,2025-10-08 02:00:00,Long,G3,0.2835,True,0.2859,True,0.2822,2025-10-08 03:00:00,SL,-0.8781173164734624,0.2898,0.2822
LSKUSDT,1h,1,2025-10-31 17:00:00,Short,G1,0.2023,False,0.1975,True,0.1982,2025-10-31 18:00:00,TP,-0.17721518987341225,0.1982,0.2042
LSKUSDT,1h,2,2025-11-05 03:00:00,Long,G1,0.1687,False,0.1776,True,0.1777,2025-11-05 04:00:00,FORCED_CLOSE_NEW_SIGNAL,0.028153153153150052,0.1793,0.1677
LSKUSDT,1h,3,2025-11-05 04:00:00,Long,G1,0.1687,False,0.1777,True,0.1793,2025-11-05 05:00:00,TP,0.45019696117050934,0.1793,0.1677
LSKUSDT,15m,0,2025-11-04 11:30:00,Short,G1,0.1856,False,0.1835,True,0.1838,2025-11-04 11:45:00,TP,-0.08174386920980782,0.1838,0.1862
LSKUSDT,45m,0,2025-11-05 03:00:00,Long,G1,0.1687,False,0.1776,True,0.1785,2025-11-05 03:45:00,FORCED_CLOSE_NEW_SIGNAL,0.2533783783783739,0.1793,0.1677
LSKUSDT,45m,1,2025-11-05 03:45:00,Long,G1,0.1687,False,0.1785,True,0.1793,2025-11-05 04:30:00,TP,0.22408963585434039,0.1793,0.1677
MINAUSDT,1h,0,2025-11-04 18:00:00,Short,G2,0.1412,False,0.1376,True,0.1334,2025-11-04 19:00:00,TP,1.5261627906976778,0.1334,0.1439
ENAUSDT,30m,0,2025-10-17 17:00:00,Short,G2,0.4321,True,0.429,True,0.4399,2025-10-17 17:30:00,SL,-2.1716409243990302,0.4182,0.4399
ENAUSDT,30m,1,2025-10-26 05:00:00,Long,G1,0.4591,False,0.4626,True,0.4688,2025-10-26 08:30:00,TP,0.6701253782965827,0.4688,0.4565
TAGUSDT,1h,0,2025-10-23 21:00:00,Short,G1,0.00044,True,0.0004232,True,0.0004469,2025-10-24 18:00:00,SL,-3.5449490268767487,0.0003985,0.0004469
IOTXUSDT,15m,0,2025-11-05 06:00:00,Short,G1,0.00979,False,0.0097,True,0.00967,2025-11-05 06:15:00,FORCED_CLOSE_NEW_SIGNAL,0.1546391752577346,0.00963,0.00984
IOTXUSDT,15m,1,2025-11-05 06:15:00,Short,G1,0.00979,False,0.00967,True,0.00963,2025-11-05 07:15:00,TP,0.2068252326783873,0.00963,0.00984
ASRUSDT,1h,0,2025-10-30 23:00:00,Long,G1,1.351,False,1.358,True,1.361,2025-10-31 00:00:00,FORCED_CLOSE_NEW_SIGNAL,0.11045655375551884,1.378,1.332
ASRUSDT,1h,1,2025-10-31 01:00:00,Long,G1,1.351,False,1.367,True,1.378,2025-10-31 04:00:00,TP,0.4023408924652487,1.378,1.332
TRUTHUSDT,15m,0,2025-11-03 06:45:00,Short,G2,0.01364,True,0.01363,True,0.013785,2025-11-03 08:30:00,SL,-1.1001100110011062,0.013462,0.013785
JOEUSDT,30m,0,2025-10-18 17:30:00,Long,G3,0.11305,True,0.11399,True,0.11507,2025-10-19 08:00:00,TP,1.3653981677237577,0.11507,0.11177
JOEUSDT,1h,0,2025-10-20 00:00:00,Short,G1,0.11904,True,0.11718,True,0.1197,2025-10-20 03:00:00,SL,-1.3462026924053798,0.11552,0.1197
JOEUSDT,15m,0,2025-11-04 11:30:00,Short,G1,0.09793,False,0.09717,True,0.09612,2025-11-04 12:30:00,TP,0.5402902130287173,0.09612,0.0985
JOEUSDT,15m,1,2025-11-05 14:30:00,Short,G2,0.09628,True,0.09602,True,0.09718,2025-11-05 14:45:00,SL,-1.0712428497139919,0.09583,0.09718
JOEUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.08722,False,0.09299,True,0.09361,2025-11-04 22:40:00,TP,0.3333691794816623,0.09361,0.08717
HUMAUSDT,30m,0,2025-10-23 06:30:00,Long,G3,0.026191,True,0.026223,True,0.025905,2025-10-23 07:30:00,SL,-1.1523638722478735,0.0265,0.025905
HUMAUSDT,15m,0,2025-10-30 08:30:00,Short,G1,0.026787,False,0.026271,True,0.026115,2025-10-30 09:00:00,TP,0.2969053328765557,0.026115,0.027331
HUMAUSDT,15m,1,2025-11-02 09:15:00,Long,G2,0.02403,True,0.024082,True,0.023904,2025-11-02 09:30:00,SL,-0.6318589956767515,0.024139,0.023904
ARKUSDT,1h,0,2025-10-23 12:00:00,Short,G1,0.3212,True,0.3189,True,0.3217,2025-10-23 13:00:00,SL,-0.5155444461802796,0.3177,0.3217
ARKUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.2504,False,0.263,True,0.2669,2025-11-05 02:50:00,TP,0.7414448669201548,0.2669,0.2503
MTLUSDT,30m,0,2025-10-24 10:00:00,Short,G2,0.5103,False,0.5067,True,0.5079,2025-10-24 10:30:00,TP,-0.11841326228537387,0.5079,0.5116
MTLUSDT,15m,0,2025-11-03 21:45:00,Long,G1,0.4016,True,0.4055,True,0.4094,2025-11-04 00:30:00,TP,1.4496344938669226,0.4094,0.4001
WLDUSDT,1h,0,2025-11-02 21:00:00,Long,G1,0.8208,False,0.8325,True,0.8378,2025-11-02 22:00:00,TP,0.31831831831831664,0.8378,0.8203
WLDUSDT,1h,1,2025-11-02 22:00:00,Long,G1,0.8208,False,0.8344,True,0.8378,2025-11-02 23:00:00,TP,0.20373921380632543,0.8378,0.8203
SYRUPUSDT,15m,0,2025-10-29 22:00:00,Short,G3,0.43915,True,0.43852,True,0.43184,2025-10-29 23:00:00,TP,1.5939931865051726,0.43184,0.44595
SYRUPUSDT,15m,1,2025-10-30 01:00:00,Long,G1,0.42238,False,0.42853,True,0.43156,2025-10-30 02:00:00,TP,0.3535341749702444,0.43156,0.42236
SYRUPUSDT,15m,2,2025-11-04 08:30:00,Long,G3,0.38287,True,0.38397,True,0.37785,2025-11-04 13:15:00,SL,-1.4527150383391487,0.39345,0.37785
SYRUPUSDT,15m,3,2025-11-05 00:30:00,Short,G1,0.37222,False,0.36882,True,0.36576,2025-11-05 00:45:00,TP,0.41483650561249485,0.36576,0.37558
SANDUSDT,30m,0,2025-10-26 15:00:00,Short,G1,0.21863,True,0.21701,True,0.21989,2025-10-26 22:00:00,SL,-0.9503259572123718,0.21428,0.21989
SANDUSDT,1h,0,2025-10-05 10:00:00,Short,G1,0.28748,False,0.28409,True,0.28221,2025-10-05 14:00:00,TP,0.33088105881938695,0.28221,0.29019
SANDUSDT,15m,0,2025-11-03 07:30:00,Long,G2,0.19353,False,0.19457,True,0.19462,2025-11-03 07:45:00,TP,0.012848846173612195,0.19462,0.19117
1000LUNCUSDT,30m,0,2025-11-02 22:00:00,Long,G1,0.04208,False,0.04265,True,0.04292,2025-11-02 23:00:00,TP,0.31652989449003444,0.04292,0.04197
ALLUSDT,1h,0,2025-10-08 02:00:00,Long,G2,1.1169,True,1.1249,True,1.1128,2025-10-08 03:00:00,SL,-0.7226335980016054,1.1317,1.1128
TAOUSDT,30m,0,2025-10-25 04:30:00,Long,G3,380.54,True,380.81,True,382.86,2025-10-25 06:00:00,FORCED_CLOSE_NEW_SIGNAL,0.5739804295002304,384.68,378.5
TAOUSDT,30m,1,2025-10-25 06:30:00,Long,G3,380.54,False,383.38,True,384.68,2025-10-25 07:00:00,TP,0.16954457718190977,384.68,378.5
TAOUSDT,30m,2,2025-10-28 14:30:00,Short,G3,449.17,True,446.97,True,440.28,2025-10-28 15:00:00,TP,1.738567634521409,440.28,460.1
TAOUSDT,1h,0,2025-10-25 16:00:00,Short,G3,390.87,True,386.68,True,391.74,2025-10-25 18:00:00,SL,-0.7626519194907162,384.72,391.74
TAOUSDT,15m,0,2025-10-30 20:45:00,Long,G3,400.36,True,402.54,True,407.57,2025-10-30 22:15:00,TP,1.5244737825382855,407.57,388.66
BRUSDT,30m,0,2025-10-25 08:00:00,Long,G3,0.0649,False,0.06517,True,0.0653,2025-10-25 08:30:00,FORCED_CLOSE_NEW_SIGNAL,0.09973914377780514,0.0658,0.06468
BRUSDT,30m,1,2025-10-25 08:30:00,Long,G3,0.0649,True,0.0653,True,0.06468,2025-10-25 10:00:00,SL,-0.6451612903225651,0.0658,0.06468
BRUSDT,1h,0,2025-10-18 07:00:00,Short,G1,0.06349,False,0.06058,True,0.0587,2025-10-18 10:00:00,TP,1.5516672169032681,0.0587,0.0637
0GUSDT,30m,0,2025-10-24 12:30:00,Long,G3,1.7434,False,1.7541,True,1.7624,2025-10-24 13:00:00,TP,0.23658856393592081,1.7624,1.7205
MASKUSDT,30m,0,2025-10-31 06:30:00,Short,G3,0.8081,True,0.8067,True,0.8137,2025-10-31 11:30:00,SL,-0.7802823879118123,0.8,0.8137
MASKUSDT,30m,1,2025-11-01 02:00:00,Short,G3,0.815,True,0.8121,True,0.8197,2025-11-01 03:00:00,SL,-0.7559461618831035,0.8068,0.8197
MASKUSDT,15m,0,2025-11-05 06:15:00,Short,G1,0.7512,True,0.7473,True,0.7426,2025-11-05 08:15:00,TP,0.8875542208875453,0.7426,0.7537
MASKUSDT,25m,0,2025-11-04 22:40:00,Long,G1,0.6969,False,0.7399,True,0.7475,2025-11-05 02:50:00,TP,0.5135829166103562,0.7475,0.6955
DMCUSDT,30m,0,2025-10-30 21:30:00,Long,G3,0.002185,False,0.002209,True,0.002233,2025-10-30 22:00:00,TP,0.543232231779089,0.002233,0.002115
DMCUSDT,30m,1,2025-10-30 22:30:00,Long,G3,0.002185,False,0.002239,True,0.002233,2025-10-31 00:00:00,TP,-0.13398838767306676,0.002233,0.002115
DMCUSDT,15m,0,2025-11-05 05:45:00,Short,G1,0.002333,False,0.002297,True,0.002297,2025-11-05 06:00:00,TP,0.0,0.002297,0.002334
COMMONUSDT,15m,0,2025-10-31 04:45:00,Long,G2,0.011362,True,0.011399,True,0.011447,2025-10-31 05:00:00,FORCED_CLOSE_NEW_SIGNAL,0.5843328500505302,0.011497,0.011133
COMMONUSDT,15m,1,2025-10-31 05:00:00,Long,G2,0.011362,False,0.011447,True,0.011497,2025-10-31 05:15:00,TP,0.2183978334934904,0.011497,0.011133
COMMONUSDT,25m,0,2025-11-03 05:25:00,Long,G2,0.010034,False,0.01022,True,0.010379,2025-11-03 07:30:00,TP,0.7778864970645765,0.010379,0.009654
NMRUSDT,30m,0,2025-10-23 12:00:00,Short,G1,12.752,False,12.648,True,12.59,2025-10-23 12:30:00,TP,0.22928526249209294,12.59,12.761
NMRUSDT,15m,0,2025-10-29 22:00:00,Short,G1,12.4,False,12.349,True,12.302,2025-10-29 22:30:00,TP,0.1902988096202146,12.302,12.419
LINEAUSDT,30m,0,2025-10-23 12:00:00,Short,G3,0.01566,True,0.01554,True,0.01586,2025-10-23 13:30:00,SL,-1.6666666666666656,0.01554,0.01586
LINEAUSDT,1h,0,2025-09-29 05:00:00,Short,G1,0.02864,False,0.0279,True,0.02756,2025-09-29 06:00:00,TP,0.6093189964157707,0.02756,0.02904
1000SHIBUSDT,30m,0,2025-10-17 17:00:00,Short,G2,0.009745,True,0.009684,True,0.00987,2025-10-18 02:00:00,SL,-1.6006999845591576,0.009637,0.00987
1000SHIBUSDT,30m,1,2025-10-27 15:30:00,Long,G1,0.010407,False,0.010461,True,0.010521,2025-10-27 16:30:00,TP,0.28677946659019704,0.010521,0.010384
1000SHIBUSDT,1h,0,2025-10-16 02:00:00,Long,G1,0.010293,True,0.010382,True,0.010175,2025-10-16 09:00:00,SL,-1.5719467956469113,0.010607,0.010175
1000SHIBUSDT,1h,1,2025-10-24 11:00:00,Short,G2,0.010213,True,0.010139,True,0.010172,2025-10-24 12:00:00,TP,0.03930817610063414,0.010172,0.010228
1000SHIBUSDT,1h,2,2025-11-02 22:00:00,Long,G1,0.009967,True,0.010019,True,0.00994,2025-11-03 02:00:00,SL,-0.530371259881927,0.010093,0.00994
EPTUSDT,30m,0,2025-11-05 12:00:00,Long,G1,0.003248,False,0.00333,True,0.003368,2025-11-05 14:30:00,TP,0.5705705705705681,0.003368,0.003195
EPTUSDT,15m,0,2025-11-04 08:30:00,Long,G2,0.003152,False,0.003212,True,0.003206,2025-11-04 08:45:00,TP,-0.09339975093399641,0.003206,0.00311
XVSUSDT,30m,0,2025-10-24 08:00:00,Short,G2,4.867,True,4.862,True,4.832,2025-10-24 10:00:00,TP,0.6681056634803115,4.832,4.938
XVSUSDT,30m,1,2025-10-28 00:00:00,Long,G3,4.841,True,4.849,True,4.814,2025-10-28 02:00:00,SL,-0.6398348813209614,4.893,4.814
XVSUSDT,15m,0,2025-11-02 17:00:00,Long,G1,4.617,False,4.675,True,4.686,2025-11-02 21:45:00,TP,0.1176470588235307,4.686,4.612
BLUAIUSDT,15m,0,2025-10-27 07:45:00,Long,G1,0.02643,True,0.02684,True,0.02582,2025-10-27 09:30:00,SL,-3.0598836117889987,0.0282,0.02582
CHZUSDT,30m,0,2025-10-31 16:00:00,Short,G2,0.03112,True,0.03104,True,0.03086,2025-10-31 19:30:00,TP,0.7078507078507125,0.03086,0.03145
CHZUSDT,30m,1,2025-11-04 12:00:00,Short,G1,0.02888,False,0.02868,True,0.02841,2025-11-04 13:00:00,TP,0.4707112970711287,0.02841,0.02895
CHZUSDT,1h,0,2025-10-17 23:00:00,Short,G3,0.03294,True,0.03282,True,0.03317,2025-10-18 01:00:00,SL,-0.8819951338199471,0.03243,0.03317
AIOTUSDT,30m,0,2025-10-19 22:30:00,Long,G2,0.4634,True,0.4677,True,0.462,2025-10-19 23:30:00,SL,-0.762538932445494,0.4686,0.462
AIOTUSDT,30m,1,2025-10-20 05:30:00,Short,G1,0.4965,False,0.486,True,0.4806,2025-10-20 07:30:00,TP,0.5555555555555515,0.4806,0.4992
AIOTUSDT,30m,2,2025-10-22 17:00:00,Short,G2,0.4531,False,0.4477,True,0.4463,2025-10-22 17:30:00,TP,0.15635470180924865,0.4463,0.4617
AIOTUSDT,30m,3,2025-10-22 17:30:00,Short,G2,0.4531,False,0.4456,True,0.4463,2025-10-23 00:30:00,TP,-0.07854578096947692,0.4463,0.4617
AIOTUSDT,30m,4,2025-10-25 19:00:00,Long,G1,0.4353,True,0.4366,True,0.4447,2025-10-26 02:30:00,TP,2.0071109072141256,0.4447,0.4313
AIOTUSDT,30m,5,2025-10-28 19:30:00,Short,G3,0.4634,False,0.4517,True,0.4507,2025-10-28 20:00:00,FORCED_CLOSE_NEW_SIGNAL,0.11069293779056907,0.4376,0.4718
AIOTUSDT,30m,6,2025-10-28 20:30:00,Short,G3,0.4634,False,0.4432,True,0.4376,2025-10-28 21:00:00,TP,0.6317689530685914,0.4376,0.4718
LIGHTUSDT,15m,0,2025-10-30 12:45:00,Long,G3,1.9117,True,1.9143,True,1.9335,2025-10-30 15:30:00,TP,1.071615263983282,1.9335,1.8801
LIGHTUSDT,45m,0,2025-11-04 06:45:00,Long,G1,1.4717,True,1.4905,True,1.4992,2025-11-04 13:30:00,TP,1.2220646816555265,1.4992,1.41
TONUSDT,15m,0,2025-10-30 08:15:00,Short,G1,2.2096,False,2.1943,True,2.192,2025-10-30 09:15:00,TP,0.052408512965409666,2.192,2.214
TONUSDT,25m,0,2025-11-04 22:15:00,Long,G1,1.8009,False,1.8873,True,1.889,2025-11-04 22:40:00,FORCED_CLOSE_NEW_SIGNAL,0.04503788480898731,1.9154,1.7893
TONUSDT,25m,1,2025-11-04 22:40:00,Long,G1,1.8009,False,1.889,True,1.9154,2025-11-05 02:00:00,TP,0.6987824245632605,1.9154,1.7893
KASUSDT,30m,0,2025-10-22 01:30:00,Long,G1,0.05143,False,0.05181,True,0.0522,2025-10-22 04:00:00,TP,0.37637521713954974,0.0522,0.05114
KASUSDT,15m,0,2025-10-29 15:15:00,Short,G1,0.05922,False,0.05862,True,0.05812,2025-10-29 15:45:00,TP,0.42647560559536035,0.05812,0.06044
KASUSDT,15m,1,2025-10-29 15:45:00,Short,G1,0.05922,True,0.05836,True,0.05812,2025-10-29 18:30:00,TP,1.1396496002721617,0.05812,0.06044
HIVEUSDT,30m,0,2025-10-25 07:30:00,Long,G1,0.13514,False,0.13579,True,0.13605,2025-10-25 08:00:00,TP,0.09573606303851911,0.13605,0.13506
HIVEUSDT,1h,0,2025-11-01 22:00:00,Short,G1,0.1289,True,0.12673,True,0.12894,2025-11-02 09:00:00,SL,-0.8801783828189078,0.12531,0.12894
MOODENGUSDT,15m,0,2025-11-03 19:00:00,Short,G1,0.09126,False,0.08987,True,0.0896,2025-11-03 19:15:00,FORCED_CLOSE_NEW_SIGNAL,0.1502169800823447,0.08907,0.09132
MOODENGUSDT,15m,1,2025-11-03 19:15:00,Short,G1,0.09126,False,0.0896,True,0.08907,2025-11-03 19:45:00,TP,0.2957589285714301,0.08907,0.09132
TAKEUSDT,1h,0,2025-10-29 18:00:00,Long,G3,0.26952,False,0.27414,True,0.27515,2025-10-29 19:00:00,TP,0.1842124461953766,0.27515,0.26774
PERPUSDT,1h,0,2025-10-09 13:00:00,Long,G1,0.2797,True,0.2843,True,0.2753,2025-10-10 07:00:00,SL,-2.375886524822709,0.2874,0.2753
KSMUSDT,1h,0,2025-11-02 15:00:00,Short,G3,11.134,False,10.661,True,10.559,2025-11-02 16:00:00,TP,0.47837913891755146,10.559,11.531
KSMUSDT,15m,0,2025-10-28 07:00:00,Long,G3,10.255,False,10.367,True,10.326,2025-10-28 07:15:00,TP,-0.1977428378508747,10.326,10.115
SOPHUSDT,30m,0,2025-11-02 22:00:00,Long,G3,0.024788,False,0.024947,True,0.025153,2025-11-02 23:00:00,TP,0.41287529562672437,0.025153,0.024604
SOPHUSDT,1h,0,2025-10-23 12:00:00,Short,G1,0.030166,True,0.029208,True,0.031064,2025-10-23 15:00:00,SL,-4.638393909792176,0.026557,0.031064
SOPHUSDT,1h,1,2025-10-30 23:00:00,Long,G3,0.02365,False,0.024003,True,0.024438,2025-10-31 01:00:00,TP,0.9061367329083893,0.024438,0.023472
BANKUSDT,30m,0,2025-10-20 00:30:00,Short,G2,0.17656,True,0.17154,True,0.16542,2025-10-20 14:00:00,TP,4.958345303073814,0.16542,0.18158
BANKUSDT,30m,1,2025-10-27 23:30:00,Long,G1,0.0807,False,0.08142,True,0.08203,2025-10-28 00:00:00,TP,0.37460083517563214,0.08203,0.08058
MAGICUSDT,30m,0,2025-10-17 05:00:00,Short,G3,0.1474,True,0.1468,True,0.1437,2025-10-17 06:00:00,TP,2.3113528212100705,0.1437,0.1573
1000XECUSDT,30m,0,2025-10-31 07:00:00,Short,G2,0.01505,False,0.01485,True,0.01485,2025-10-31 07:30:00,TP,0.0,0.01485,0.01525
1000XECUSDT,1h,0,2025-10-08 02:00:00,Long,G1,0.01795,True,0.018,True,0.01786,2025-10-08 03:00:00,SL,-0.6397774687065205,0.01818,0.01786
1000XECUSDT,15m,0,2025-11-03 21:45:00,Long,G1,0.01315,False,0.01327,True,0.01334,2025-11-03 22:00:00,TP,0.26375282592313065,0.01334,0.01307
SPXUSDT,1h,0,2025-10-08 19:00:00,Short,G3,1.5711,True,1.5392,True,1.5193,2025-10-09 02:00:00,TP,2.3052438671510607,1.5193,1.615
